candidate_id,predownload_status,predownload_score,predownload_reasons,direct_repository_signal,explicit_file_signal,publication_doi_signal,human_clinical_health_signal,participant_signal,open_license_signal,restriction_signal_strict,active_expansion_doi_match,original_paper_doi_match,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short
RCTC-06956,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,Code and Public Data for: Increasing Degree Attainment Among Low-Income Students: The Role of Intensive Advising and College Quality,ICPSR Harvested Dataverse,icpsr,10.3886/e227282v1,https://doi.org/10.3886/E227282V1,2026,,,doi:10.1257/aer.20240669 | doi:10.3886/e227282 | mentioned DOI:10.1257/aer.20240669 | mentioned DOI:10.3886/e227282 | related material:doi:10.1257/aer.20240669,"A college degree offers a pathway to economic mobility for low-income students. Using a multi-site randomized controlled trial combined with administrative and survey data, we demonstrate that intensive advising during high school and college significantly increases bachelor's degree attainment among lower-income students. We leverage unique data on pre-advising college preferences and causal forest methods to show that these gains are primarily driven by improvements in initial enrollment quality. Our results suggest that strategies targeting college choice may be a more effective and efficient means of increasing degree attainment than those focused solely on affordability. Low-income high-school students."
RCTC-07248,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,INSIGHTS long-term follow-up study,ICPSR Harvested Dataverse,icpsr,10.3886/e130283v1,https://doi.org/10.3886/E130283V1,2021,,,mentioned DOI:10.1080/19345747.2020.1831117 | mentioned DOI:10.1177/2332858419867290 | mentioned DOI:10.3886/e130283 | related material:doi:10.3886/e130283 | doi:10.1177/2332858419867290 | doi:10.1080/19345747.2020.1831117,"IES funded a randomized trial of the INSIGHTS SEL program in 2007. The research team found short term impacts of the program on student's math, literacy, and self-regulation outcomes in kindergarten and first grade. The team then conducted a longer-term follow-up study and estimated impacts on students' special education referral, grade retention, and academic achievement in the longer-term."
RCTC-06922,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,ICPSR Harvested Dataverse,icpsr,10.3886/e116339v1-122100,https://doi.org/10.3886/E116339V1-122100,2022,,,doi:10.1257/app.20150149 | doi:10.3886/e116339 | mentioned DOI:10.1257/app.20150149 | mentioned DOI:10.3886/e116339 | related material:doi:10.1257/app.20150149,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases. High School students in Brazil."
RCTC-06923,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,ICPSR Harvested Dataverse,icpsr,10.3886/e116339v1-147221,https://doi.org/10.3886/E116339V1-147221,2024,,,doi:10.1257/app.20150149 | doi:10.3886/e116339 | mentioned DOI:10.1257/app.20150149 | mentioned DOI:10.3886/e116339 | related material:doi:10.1257/app.20150149,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases. High School students in Brazil."
RCTC-06924,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,ICPSR Harvested Dataverse,icpsr,10.3886/e116339v1-147222,https://doi.org/10.3886/E116339V1-147222,2024,,,doi:10.1257/app.20150149 | doi:10.3886/e116339 | mentioned DOI:10.1257/app.20150149 | mentioned DOI:10.3886/e116339 | related material:doi:10.1257/app.20150149,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases. High School students in Brazil."
RCTC-06984,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,The Effect of Full- vs. Half-Day Pre-K on Grade K-3 English Learner Designations,ICPSR Harvested Dataverse,icpsr,10.3886/e243548v1,https://doi.org/10.3886/E243548V1,2026,,,mentioned DOI:10.3886/e243548 | related material:doi:10.3886/e243548,"This study estimates the causal effect of randomized offers of full-day versus half-day pre-kindergarten on students’ likelihood of having English learners (EL) designations in early elementary grades. We leverage a randomized controlled trial in a Colorado district serving primarily low-income, Latinx families, where students assigned to full-day pre-K received over twice as much instructional time. Although instruction was not formally multilingual, we hypothesize that additional English exposure in full-day classrooms may reduce the likelihood of later EL designation. Among students likely not fluent in English at pre-K entry, full-day offers reduce EL designations in grades K-3 by 8 to 16 percentage points. These findings contribute to evidence on the long-term benefits of full-day pre-K and suggest the added costs of full- versus half-day may be offset by reduced need for EL serv..."
RCTC-07177,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,"The Effects of Internet-Delivered Mindfulness Training on Stress, Coping, and Mindfulness in University Students",ICPSR Harvested Dataverse,icpsr,10.3886/e110782v2-126480,https://doi.org/10.3886/E110782V2-126480,2022,,,mentioned DOI:10.3886/e110782 | related material:doi:10.3886/e110782,"This deposit contains data and program files for generating the tables found in the article: ""The Effects of Internet-Delivered Mindfulness Training on Stress, Coping, and Mindfulness in University Students,"" published in AERA Open in December, 2015. University students aged 18-24. web-based survey;"
RCTC-07260,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,The Spanish- and English-Language Literacy Impacts on Descubriendo La Lectura Across Three Experimental Replications,ICPSR Harvested Dataverse,icpsr,10.3886/e193586v2,https://doi.org/10.3886/E193586V2,2023,,,mentioned DOI:10.3886/e193586 | related material:doi:10.3886/e193586,"We present findings across three randomized trials of Descubriendo la Lectura (DLL), an intervention designed to improve literacy skills of Spanish-speaking first graders struggling with reading. DLL is a one-to-one Spanish-language literacy program lasting 12-20 weeks offered to schools’ lowest-performing emerging bilingual first-graders. Directly replicating procedures across three cohorts, we examined Spanish and English literacy outcomes for approximately 400 students across 30 schools, 10 districts, and 5 states. Analyses revealed statistically significant effects of student-level assignment to DLL on all 11 Spanish-language outcomes, with an average impact of d = 0.57. Impacts across the 4 English-language outcomes were positive, but not statistically significant. Descriptive results suggest the Spanish-language impacts are reliably replicated, most likely due to the interventio..."
RCTC-07261,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,The Spanish- and English-Language Literacy Impacts on Descubriendo La Lectura Across Three Experimental Replications,ICPSR Harvested Dataverse,icpsr,10.3886/e193586,https://doi.org/10.3886/E193586,2023,,,mentioned DOI:10.3886/e193586v1 | mentioned DOI:10.3886/e193586v2 | related material:doi:10.3886/e193586v1 | doi:10.3886/e193586v2,"We present findings across three randomized trials of Descubriendo la Lectura (DLL), an intervention designed to improve literacy skills of Spanish-speaking first graders struggling with reading. DLL is a one-to-one Spanish-language literacy program lasting 12-20 weeks offered to schools’ lowest-performing emerging bilingual first-graders. Directly replicating procedures across three cohorts, we examined Spanish and English literacy outcomes for approximately 400 students across 30 schools, 10 districts, and 5 states. Analyses revealed statistically significant effects of student-level assignment to DLL on all 11 Spanish-language outcomes, with an average impact of d = 0.57. Impacts across the 4 English-language outcomes were positive, but not statistically significant. Descriptive results suggest the Spanish-language impacts are reliably replicated, most likely due to the interventio..."
RCTC-07262,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; participant/treatment-arm signal,no,yes,yes,no,yes,no,no,,,The Spanish- and English-Language Literacy Impacts on Descubriendo La Lectura Across Three Experimental Replications,ICPSR Harvested Dataverse,icpsr,10.3886/e193586v1,https://doi.org/10.3886/E193586V1,2023,,,mentioned DOI:10.3886/e193586 | related material:doi:10.3886/e193586,"We present findings across three randomized trials of Descubriendo la Lectura (DLL), an intervention designed to improve literacy skills of Spanish-speaking first graders struggling with reading. DLL is a one-to-one Spanish-language literacy program lasting 12-20 weeks offered to schools’ lowest-performing emerging bilingual first-graders. Directly replicating procedures across three cohorts, we examined Spanish and English literacy outcomes for approximately 400 students across 30 schools, 10 districts, and 5 states. Analyses revealed statistically significant effects of student-level assignment to DLL on all 11 Spanish-language outcomes, with an average impact of d = 0.57. Impacts across the 4 English-language outcomes were positive, but not statistically significant. Descriptive results suggest the Spanish-language impacts are reliably replicated, most likely due to the interventio..."
RCTC-02867,Defer - low clinical or data confidence,6,explicit file/tabular signal; human clinical/health signal; open license signal,no,yes,no,yes,no,yes,no,,,Long Term Effects of Professional Development to Support New Teachers' Use of Effective Classroom Management Techniques,University of Virginia Dataverse,uva.libra,10.18130/v3/fnmc0j,https://dataverse.lib.virginia.edu/citation?persistentId=doi:10.18130/V3/FNMC0J,2024,text/plain; text/tab-separated-values,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,"Dataverse publication:Budavari, A.C., McDaniel, H.L., Morgan-Lopez, A.A., Musci, R.J., Downer, J., Ialongo, N., & Bradshaw, C.P. (2024). Addressing Methodological Challenges in Follow-Up RCTs During the COVID-19 Pandemic: The Impact of the Good Behavior Game and MyTeachingPartnerTM on Teacher Burnout and Self-Efficacy. Submitted to Prevention Science Special Issue, (revise and resubmit). Downer, J. T., Braun, S. S., Bradshaw, C. P., Elreda, L. M., Elzie, X., Budavari, A. C., ... & Tolan, P. H...","The archived data are from the follow-up study of a previously completed IES-funded Goal 3 RCT (PI: Tolan) that tested the impact of combined training in the PAX Good Behavior Game, which focuses on group-based classroom behavior management that systematically emphasizes empirically-based practices in organization of the classroom, and My Teaching Partner, a coaching support model that focuses on promoting positive teacher-student interactions. The integrated program, referred to as “GBG+MTP”, focused on early-career elementary school teachers (first 3 years of teaching in grades K-3), with the goal of improving teacher engagement in and skill with managing the classroom, which in turn would lead to improvements in the classroom learning environment and student behavior and achievement. The present study leverages this unique focus on early-career teachers to extend the original study..."
RCTC-02951,Defer - low clinical or data confidence,6,direct/open repository client; publication DOI signal; participant/treatment-arm signal,yes,no,yes,no,yes,no,no,,,Eugenol Anesthesia in Cnesterodon decemmaculatus laervae,Zenodo,cern.zenodo,10.5281/zenodo.15050904,https://zenodo.org/doi/10.5281/zenodo.15050904,2025,,,IsPublishedIn:DOI:10.1177/00236772231192020,"The increasing use of fish in scientific research underscores the need for effective anesthetics to facilitate handling and transport. Eugenol is a promising alternative, yet its effects on Cnesterodon decemmaculatus larvae remain poorly understood. This study evaluated the impact of different eugenol concentrations on anesthesia induction and recovery time. A randomized controlled trial was conducted with 101 larvae housed in a 10-liter aquarium under controlled conditions. The experiment included two replicates. The larvae were divided into five groups: four exposed to eugenol (50, 25, 12.5, and 6 mgL⁻¹) and a control group exposed to ethanol (10 mgL⁻¹). Induction was assessed based on the loss of tail response, while recovery was determined by the resumption of normal swimming. Total length (TL) was measured, and body mass (BM) was calculated."
RCTC-03293,Defer - low clinical or data confidence,6,direct/open repository client; publication DOI signal; open license signal,yes,no,yes,no,no,yes,no,,,Preclinical Multi-center Randomized Controlled Trial of R-ketamine on Alcohol Relapse,Zenodo,cern.zenodo,10.5281/zenodo.13939055,https://zenodo.org/doi/10.5281/zenodo.13939055,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,Raw Data for the manuscript
RCTC-03500,Defer - low clinical or data confidence,6,explicit file/tabular signal; publication DOI signal; open license signal,no,yes,yes,no,no,yes,no,,,Additional file 2: of A comparison between topical and retrobulbar anesthesia in 27-gauge vitrectomy for vitreous floaters: a randomized controlled trial,figshare,figshare.ars,10.6084/m9.figshare.6790244,https://springernature.figshare.com/articles/dataset/Additional_file_2_of_A_comparison_between_topical_and_retrobulbar_anesthesia_in_27-gauge_vitrectomy_for_vitreous_floaters_a_randomized_controlled_trial/6790244,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12886-018-0838-7,Raw data used and analysed in this study. (XLSX 12 kb)
RCTC-03826,Defer - low clinical or data confidence,4,publication DOI signal; participant/treatment-arm signal; open license signal,no,no,yes,no,yes,yes,no,,,Elos Program's Efficacy Evaluation in School Management of Child Behavior: A Non-Randomized Controlled Trial,SciELO journals,figshare.ars,10.6084/m9.figshare.21353243.v1,https://scielo.figshare.com/articles/dataset/Elos_Program_s_Efficacy_Evaluation_in_School_Management_of_Child_Behavior_A_Non-Randomized_Controlled_Trial/21353243/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/0102.3772e38315.en,"Abstract The Elos Program resulted from a Brazilian cultural adaptation of the Good Behavior Game, a preventive strategy for classroom management to reduce aggressive and disruptive behaviors. The goal is to discuss the Elos Program’s efficacy during its implementation in 16 elementary Brazilian public schools in two cities in 2016. The design was a non-randomized controlled trial with 80 classes in each group, experimental and control, involving 1,731 students. The study used the Generalized Estimating Equation model to verify the program's effect. Elos seemed to be effective in reducing aggressiveness and disruptive behavior in boys. These results are aligned with others GBG international studies and suggest that, after a randomized trial, the program would be ready to be disseminated in Brazil."
RCTC-03254,Defer - low clinical or data confidence,4,human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,no,yes,yes,yes,no,,,"Cocoa flavanol supplementation and the effect on insulin resistance in females who are overweight or obese; a randomized, placebo-controlled trial",University of Nottingham,bl.notts,10.17639/nott.7268,https://rdmc.nottingham.ac.uk/handle/internal/10438,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsReferencedBy:URL:https://clinicaltrials.gov/ct2/show/NCT01201590,"There is interest in the impact that dietary interventions can have on preventing the transition from insulin resistance to type 2 diabetes, including a suggestion that bioactive components of cocoa may enhance fasting insulin sensitivity. However, a role for Cocoa Flavanols in reducing insulin resistance in the insulin-stimulated state, an important risk factor for cardiovascular disease, is unresolved. This study investigated whether cocoa flavanol consumption improved whole-body insulin-mediated glucose uptake in females with overweight/obesity, using a randomized, double-blinded, placebo-controlled, parallel-group design."
RCTC-04010,Defer - low clinical or data confidence,4,publication DOI signal; participant/treatment-arm signal; open license signal,no,no,yes,no,yes,yes,no,,,Additional file 6 of The life history theory of the Lord of the Rings: a randomized controlled trial of using fact versus fiction to teach life history theory,figshare,figshare.ars,10.6084/m9.figshare.19185644,https://springernature.figshare.com/articles/dataset/Additional_file_6_of_The_life_history_theory_of_the_Lord_of_the_Rings_a_randomized_controlled_trial_of_using_fact_versus_fiction_to_teach_life_history_theory/19185644,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12052-022-00160-8,Additional file 6: Table S2. Linear regression results using the degree to which students like Lord of the Rings (Q9) to predict their answers to the other questions on the survey.
RCTC-06563,Defer - low clinical or data confidence,4,human clinical/health signal; participant/treatment-arm signal; open license signal,no,no,no,yes,yes,yes,no,,,Uncomplicated malaria features and efficacy of ASAQ in DR Congo.dta,figshare,figshare.ars,10.6084/m9.figshare.3278932,https://figshare.com/articles/dataset/Uncomplicated_malaria_features_and_efficacy_of_ASAQ_in_DR_Congo_dta/3278932,2016,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"Data related to the manuscript entitled:Uncomplicated clinical malaria features, the efficacy of artesunate-amodiaquine and their relation with multiplicity of infection in the Democratic Republic of Congo. This was a cohort that allowed to describe uncomplicated malaria features and assess efficacy of artesunate-amodiaquine. Participants were followed up during 42 days. Clinical failures had to be recruited in a randomized clinical trial to assess the efficacy and safety of rescue treatments."
RCTC-03506,Defer - low clinical or data confidence,3,publication DOI signal; open license signal,no,no,yes,no,no,yes,no,,,The Participation Assessment with Recombined Tools-Objective (PART-O): measurement properties of the Norwegian version after traumatic brain injury,Taylor & Francis,figshare.ars,10.6084/m9.figshare.25027353.v1,https://tandf.figshare.com/articles/dataset/The_Participation_Assessment_with_Recombined_Tools-Objective_PART-O_measurement_properties_of_the_Norwegian_version_after_traumatic_brain_injury/25027353/1,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/02699052.2024.2304855,"To translate and evaluate the validity of the Participation Assessment with Recombined Tools-Objective (PART-O) in a Norwegian context. One hundred and twenty persons with TBI with verified intracranial lesions and persistent symptoms lasting more than 2 years, included in a randomized controlled trial, rated their participation using the PART-O at baseline. The PART-O with its three subscales (Productivity, Out and About, and Social Relations) was translated to Norwegian. Descriptive statistics, Cronbach's alpha, Rasch analysis, and correlation analysis were applied. The Rasch analysis indicated a unidimensional construct of PART-O and its subscales (χ2 0.28). The internal consistency was moderate (Cronbach's alpha 0.48–0.52) and there was a need to reduce scaling options for most of the items. The Out and About and Productivity subscales had considerable floor effects. PART-O showed..."
RCTC-01545,Already active expansion - exclude,4,direct/open repository client; explicit file/tabular signal; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; active expansion DOI: 10.7910/dvn/alvsgp; already active expansion DOI,yes,yes,yes,yes,yes,yes,no,10.7910/dvn/alvsgp,,Coping with Complications that Occur after Prostate Biopsy for Satisfactory Evaluation of Call Service Using Artificial Intelligence: A Pilot Randomized Controlled Trial,Harvard Dataverse,gdcc.harvard-dv,10.7910/dvn/alvsgp,https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/ALVSGP,2024,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,"Dataverse publication:pISSN: 2287-4208 / eISSN: 2287-4690 World J Mens Health Published online M D, 2024 https://doi.org/10.5534/wjmh.240191 https://doi.org/10.5534/wjmh.240191 | IsReferencedBy:DOI:10.5534/wjmh.240191 | mentioned DOI:10.5534/wjmh.240191","Purpose: Purpose: To assess whether an artificial intelligence (AI)-based reassurance-call can inform patients about potential complica- tions and provides reassurance following a prostate biopsy. Materials and Methods: Materials and Methods: From October 2022 to December 2023, 42 patients aged 40 to 70 years undergoing their first pros- tate biopsy were recruited. The ‘Reassurance-call’ service was utilized to inform and monitor patients for complications. Participants were randomized into three groups: AI-assisted Reassurance-call service (Group 1), human-assisted Reassurance- call service (Group 2), and no call (Group 3). The primary outcome measured was patient satisfaction with the Reassurance- call service, assessed using a Likert scale. Secondary outcomes included satisfaction with complication management and anxiety levels, evaluated using the Likert scale, visual analog scale..."
RCTC-01820,Already active expansion - exclude,1,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; active expansion DOI: 10.5281/zenodo.18455008; already active expansion DOI,yes,no,yes,yes,yes,yes,no,10.5281/zenodo.18455008,,"Data for ""Transcranial direct current stimulation and cognitive training in the treatment of cognitive deficit in schizophrenia: a randomized controlled trial""",Springer,cern.zenodo,10.5281/zenodo.18455007,https://zenodo.org/doi/10.5281/zenodo.18455007,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsPartOf:ISSN:1471-244X | IsSupplementTo:DOI:10.1186/s12888-025-07749-5,"This dataset contains clinical, cognitive, and psychopathology data from a randomized, double-blind, sham-controlled trial investigating the effects of transcranial direct current stimulation (tDCS) combined with cognitive training on cognitive functioning in patients with schizophrenia (ICD-10: F20). The data correspond to the study published as: Stuchlíková, Z., Biačková, N., Laskov, O. et al. Transcranial direct current stimulation and cognitive training in the treatment of cognitive deficit in schizophrenia: a randomized controlled trial. BMC Psychiatry 26, 102 (2026). https://doi.org/10.1186/s12888-025-07749-5"
RCTC-01490,Already original benchmark - exclude,4,direct/open repository client; explicit file/tabular signal; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; original paper DOI: 10.1371/journal.pone.0222981; matches original benchmark paper DOI,yes,yes,yes,yes,yes,yes,no,,10.1371/journal.pone.0222981,"A double-blind, randomized controlled trial on oxytocin route for prevention of postpartum hemorrhage in Argentina",Harvard Dataverse,gdcc.harvard-dv,10.7910/dvn/mdzrku,https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/MDZRKU,2019,text/tab-separated-values; application/vnd.ms-excel,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,"Dataverse publication:Durocher J, Dzuba IG, Carroli G, Morales EM, Aguirre JD, Martin R, Esquivel J, Carroli B, Winikoff B. Does route matter? Impact of route of oxytocin administration on postpartum bleeding: A double-blind, randomized controlled trial. PLoS One. 2019 Oct 1;14(10):e0222981. https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6772050/ | IsSupplementTo:DOI:10.1371/journal.pone.0222981","This database contains data collected from a double-blind randomized controlled trial that assessed the impact of route of oxytocin administration on postpartum blood loss and rates of postpartum hemorrhage (PPH) when administered during the third stage of labor following vaginal delivery. Participants who gave birth at a hospital in Argentina were assigned to receive 10 IU oxytocin via intravenous (IV) infusion or intramuscular injection (IM) injection and a matching saline ampoule for the other route . Blood loss was measured using a calibrated receptacle for a 1-hour minimum. | For more information about this dataset, please contact Gynuity Health Projects at pubinfo@gynuity.org"
RCTC-01883,Already original benchmark - exclude,1,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; original paper DOI: 10.1186/s12887-024-05058-6; matches original benchmark paper DOI,yes,no,yes,yes,yes,yes,no,,10.1186/s12887-024-05058-6,Data from a randomized controlled trial: Comparison between high-flow nasal cannula (HFNC) therapy and noninvasive ventilation (NIV) in children with acute respiratory failure by bronchiolitis,Dryad,dryad.dryad,10.5061/dryad.4xgxd25jh,https://datadryad.org/dataset/doi:10.5061/dryad.4xgxd25jh,2024,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1186/s12887-024-05058-6,"Background: The objective of this study was to compare HFNC therapy to noninvasive ventilation (NIV/BiPAP) in children with bronchiolitis who developed respiratory failure. We hypothesized that HFNC therapy would not be inferior to NIV. Methods: This was a noninferiority open-label randomized single-center clinical trial conducted at a tertiary Brazilian hospital. Children under 2 years of age with no chronic conditions admitted for bronchiolitis that progressed to mild to moderate respiratory distress (Wood-Downes-Férres score 60 bpm (in children up to 1 year old) or > 40 bpm (in children aged 1 to 2 years), or a heart rate > 160 bpm. For this study, crossover was not allowed, and patients who experienced therapy failure were intubated. Although the intervention could not be masked, all the investigators remained unaware of the partial results. For patients who experienced respirator..."
RCTC-05123,Already original benchmark - exclude,1,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; original paper DOI: 10.1371/journal.pone.0237915; matches original benchmark paper DOI,yes,no,yes,yes,yes,yes,no,,10.1371/journal.pone.0237915,Data from: Impact of a pre-feeding oral stimulation program on first feed attempt in preterm infants: Double-blind controlled clinical trial,Dryad,dryad.dryad,10.5061/dryad.3xsj3txb8,https://datadryad.org/dataset/doi:10.5061/dryad.3xsj3txb8,2020,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.17504/protocols.io.bcp6ivre | IsCitedBy:DOI:10.1371/journal.pone.0237915,"Objective: To evaluate the effect of an oral stimulation program in preterm on the performance in the first oral feeding, oral feeding skills and transition time from tube to total oral intake. Study Designer: Double-blind randomized clinical trial including very preterm newborns. Congenital malformations, intracranial hemorrhage grade III or IV, bronchopulmonary dysplasia, and necrotizing enterocolitis were excluded. Intervention group (GI) received an oral stimulation program of tactile extra-, peri-, and intraoral tactile manipulation once a day for 15 minutes, during a 10-day period. Control group (GII) received sham procedure with same duration of time. Feeding ability was assessed by a speech-language pathologist blinded to group assignment. The classification of infants’ oral performance was determined by Oral Feeding Skills (OFS). Neonates were monitored until hospital dischar..."
RCTC-05240,Already original benchmark - exclude,1,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; original paper DOI: 10.2147/jpr.s182227; matches original benchmark paper DOI,yes,no,yes,yes,yes,yes,no,,10.2147/jpr.s182227,Data from: Influence of needle-insertion depth on epidural spread and clinical outcomes in caudal epidural injections: a randomized clinical trial,Dryad,dryad.dryad,10.5061/dryad.8pp13mm,https://datadryad.org/dataset/doi:10.5061/dryad.8pp13mm,2018,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.2147/jpr.s182227,"Background: A caudal epidural steroid injection (CESI) is a commonly used method to improve symptoms of lumbosacral pain. We compared the achievement of successful epidurograms and patient-reported clinical outcomes following different needle-insertion depths during CESI. Methods: For the conventional method group, the needle was advanced into the sacral canal. For the alternative method group, the needle was positioned immediately after penetration of the sacrococcygeal ligament. Epidural filling patterns and vascular uptake during fluoroscopy were determined to verify successful epidural injection. Procedural pain scores were investigated immediately after the procedure. Pain scores and patient global impression of symptom change were evaluated at 1-month follow-up. Results: Assessments were completed by 127 patients (conventional method, n=64; alternative method, n=63). The inciden..."
RCTC-05247,Already original benchmark - exclude,1,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal; original paper DOI: 10.1371/journal.pone.0129923; matches original benchmark paper DOI,yes,no,yes,yes,yes,yes,no,,10.1371/journal.pone.0129923,Data from: Prospective randomized trial comparing hepatic venous outflow and renal function after conventional versus piggyback liver transplantation,Dryad,dryad.dryad,10.5061/dryad.7b9v3,https://datadryad.org/dataset/doi:10.5061/dryad.7b9v3,2016,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1371/journal.pone.0129923,"Background: This randomized prospective clinical trial compared the hepatic venous outflow drainage and renal function after conventional with venovenous bypass (n = 15) or piggyback (n = 17) liver transplantation. Methods: Free hepatic vein pressure (FHVP) and central venous pressure (CVP) measurements were performed after graft reperfusion. Postoperative serum creatinine (Cr) was measured daily on the first week and on the 14th, 21st and 28th postoperative days (PO). The prevalence of acute renal failure (ARF) up to the 28th PO was analyzed by RIFLE-AKIN criteria. A Generalized Estimating Equation (GEE) approach was used for comparison of longitudinal measurements of renal function. Results: FHVP-CVP gradient > 3 mm Hg was observed in 26.7% (4/15) of the patients in the conventional group and in 17.6% (3/17) in the piggyback group (p = 0.68). Median FHVP-CVP gradient was 2 mm Hg (0–..."
