candidate_id,deferred_source_status,qualification_decision,review_queue,qualification_score,qualification_reasons,open_reuse_status,publication_status,randomization_status,human_clinical_status,raw_participant_data_signal,tabular_file_signal,participant_signal,treatment_signal,outcome_signal,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short,next_action
RCTC-07216,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,Lipid lowering efficacy and safety of atorvastatin and rosuvastatin,Abdul Rehman Arshad Dataverse,ararshad,10.7910/dvn/u8nlqc,https://doi.org/10.7910/DVN/U8NLQC,2020,,,Dataverse publication:Arshad AR. Comparison of low-dose rosuvastatin with atorvastatin in lipid-lowering efficacy and safety in a high-risk Pakistani cohort: an open-label randomized trial. J Lipids 2014; 2014: 875907.,This data set is about 129 patients who were treated with atorvastatin or rosuvastatin to control dyslipidemia.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06956,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,Code and Public Data for: Increasing Degree Attainment Among Low-Income Students: The Role of Intensive Advising and College Quality,ICPSR Harvested Dataverse,icpsr,10.3886/e227282v1,https://doi.org/10.3886/E227282V1,2026,,,doi:10.1257/aer.20240669 | doi:10.3886/e227282 | mentioned DOI:10.1257/aer.20240669 | mentioned DOI:10.3886/e227282 | related material:doi:10.1257/aer.20240669,"A college degree offers a pathway to economic mobility for low-income students. Using a multi-site randomized controlled trial combined with administrative and survey data, we demonstrate that intensive advising during high school and college significantly increases bachelor's degree attainment among lower-income students. We leverage unique data on pre-advising college preferences and causal forest methods to show that these gains are primarily driven by improvements in initial enrollment quality. Our results suggest that strategies targeting college choice may be a more effective and efficient means of increasing degree attainment than those focused solely on affordability. Low-income high-school students.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06984,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,The Effect of Full- vs. Half-Day Pre-K on Grade K-3 English Learner Designations,ICPSR Harvested Dataverse,icpsr,10.3886/e243548v1,https://doi.org/10.3886/E243548V1,2026,,,mentioned DOI:10.3886/e243548 | related material:doi:10.3886/e243548,"This study estimates the causal effect of randomized offers of full-day versus half-day pre-kindergarten on students’ likelihood of having English learners (EL) designations in early elementary grades. We leverage a randomized controlled trial in a Colorado district serving primarily low-income, Latinx families, where students assigned to full-day pre-K received over twice as much instructional time. Although instruction was not formally multilingual, we hypothesize that additional English exposure in full-day classrooms may reduce the likelihood of later EL designation. Among students likely not fluent in English at pre-K entry, full-day offers reduce EL designations in grades K-3 by 8 to 16 percentage points. These findings contribute to evidence on the long-term benefits of full-day pre-K and suggest the added costs of full- versus half-day may be offset by reduced need for EL serv...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-07260,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,The Spanish- and English-Language Literacy Impacts on Descubriendo La Lectura Across Three Experimental Replications,ICPSR Harvested Dataverse,icpsr,10.3886/e193586v2,https://doi.org/10.3886/E193586V2,2023,,,mentioned DOI:10.3886/e193586 | related material:doi:10.3886/e193586,"We present findings across three randomized trials of Descubriendo la Lectura (DLL), an intervention designed to improve literacy skills of Spanish-speaking first graders struggling with reading. DLL is a one-to-one Spanish-language literacy program lasting 12-20 weeks offered to schools’ lowest-performing emerging bilingual first-graders. Directly replicating procedures across three cohorts, we examined Spanish and English literacy outcomes for approximately 400 students across 30 schools, 10 districts, and 5 states. Analyses revealed statistically significant effects of student-level assignment to DLL on all 11 Spanish-language outcomes, with an average impact of d = 0.57. Impacts across the 4 English-language outcomes were positive, but not statistically significant. Descriptive results suggest the Spanish-language impacts are reliably replicated, most likely due to the interventio...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-07261,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,The Spanish- and English-Language Literacy Impacts on Descubriendo La Lectura Across Three Experimental Replications,ICPSR Harvested Dataverse,icpsr,10.3886/e193586,https://doi.org/10.3886/E193586,2023,,,mentioned DOI:10.3886/e193586v1 | mentioned DOI:10.3886/e193586v2 | related material:doi:10.3886/e193586v1 | doi:10.3886/e193586v2,"We present findings across three randomized trials of Descubriendo la Lectura (DLL), an intervention designed to improve literacy skills of Spanish-speaking first graders struggling with reading. DLL is a one-to-one Spanish-language literacy program lasting 12-20 weeks offered to schools’ lowest-performing emerging bilingual first-graders. Directly replicating procedures across three cohorts, we examined Spanish and English literacy outcomes for approximately 400 students across 30 schools, 10 districts, and 5 states. Analyses revealed statistically significant effects of student-level assignment to DLL on all 11 Spanish-language outcomes, with an average impact of d = 0.57. Impacts across the 4 English-language outcomes were positive, but not statistically significant. Descriptive results suggest the Spanish-language impacts are reliably replicated, most likely due to the interventio...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-07262,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,The Spanish- and English-Language Literacy Impacts on Descubriendo La Lectura Across Three Experimental Replications,ICPSR Harvested Dataverse,icpsr,10.3886/e193586v1,https://doi.org/10.3886/E193586V1,2023,,,mentioned DOI:10.3886/e193586 | related material:doi:10.3886/e193586,"We present findings across three randomized trials of Descubriendo la Lectura (DLL), an intervention designed to improve literacy skills of Spanish-speaking first graders struggling with reading. DLL is a one-to-one Spanish-language literacy program lasting 12-20 weeks offered to schools’ lowest-performing emerging bilingual first-graders. Directly replicating procedures across three cohorts, we examined Spanish and English literacy outcomes for approximately 400 students across 30 schools, 10 districts, and 5 states. Analyses revealed statistically significant effects of student-level assignment to DLL on all 11 Spanish-language outcomes, with an average impact of d = 0.57. Impacts across the 4 English-language outcomes were positive, but not statistically significant. Descriptive results suggest the Spanish-language impacts are reliably replicated, most likely due to the interventio...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-02951,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,no,no,yes,yes,no,Eugenol Anesthesia in Cnesterodon decemmaculatus laervae,Zenodo,cern.zenodo,10.5281/zenodo.15050904,https://zenodo.org/doi/10.5281/zenodo.15050904,2025,,,IsPublishedIn:DOI:10.1177/00236772231192020,"The increasing use of fish in scientific research underscores the need for effective anesthetics to facilitate handling and transport. Eugenol is a promising alternative, yet its effects on Cnesterodon decemmaculatus larvae remain poorly understood. This study evaluated the impact of different eugenol concentrations on anesthesia induction and recovery time. A randomized controlled trial was conducted with 101 larvae housed in a 10-liter aquarium under controlled conditions. The experiment included two replicates. The larvae were divided into five groups: four exposed to eugenol (50, 25, 12.5, and 6 mgL⁻¹) and a control group exposed to ethanol (10 mgL⁻¹). Induction was assessed based on the loss of tail response, while recovery was determined by the resumption of normal swimming. Total length (TL) was measured, and body mass (BM) was calculated.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-03913,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,6,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; raw or participant-level data wording; participant/patient/subject wording,pass,pass,pass,pass,yes,no,yes,no,no,Additional file 1 of Effect of physical therapy on bone remodelling in preterm infants: a multicenter randomized controlled clinical trial,figshare,figshare.ars,10.6084/m9.figshare.20145638,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Effect_of_physical_therapy_on_bone_remodelling_in_preterm_infants_a_multicenter_randomized_controlled_clinical_trial/20145638,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12887-022-03402-2,Additional file 1: Table S1. Raw Data.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-02069,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,5,non-clinical/social-policy signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,pass,pass,no,no,yes,yes,yes,Replication Data for: Virtual Reality Embodiment Experiences Reduce Transgender Prejudice,Harvard Dataverse,gdcc.harvard-dv,10.7910/dvn/x6voxq,https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/X6VOXQ,2025,application/x-rar-compressed; video/mp4; video/mp4,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode | info:eu-repo/semantics/openAccess,,"Purpose. This dataset accompanies the paper Virtual Reality Embodiment Experiences Reduce Transgender Prejudice and is released to enable full replication, verification, and extension of the study’s findings. The materials reproduce every table and figure in the manuscript and support re-analysis of the main, placebo, and heterogeneity results. Nature. The study is a pre-registered, randomized controlled trial conducted with Turkish university students, comparing a culturally tailored 180° VR embodiment experience to a standard video intervention in a 2×2 factorial design. Survey data were collected at baseline (T₀), immediately post-treatment (T₁), and endline (T₂, four weeks later). Outcomes cover (i) transgender attitudes and beliefs and (ii) animalistic/mechanistic dehumanization indices, alongside placebo outcomes unrelated to gender identity. The deposited data are anonymized; n...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06566,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,5,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,pass,pass,no,no,yes,yes,yes,PowerPoint Slides for: Medication Intervention for Chronic Kidney Disease Patients Transitioning from Hospital to Home: Study Design and Baseline Characteristics,Karger Publishers,figshare.ars,10.6084/m9.figshare.3530486.v1,https://karger.figshare.com/articles/dataset/PowerPoint_Slides_for_Medication_Intervention_for_Chronic_Kidney_Disease_Patients_Transitioning_from_Hospital_to_Home_Study_Design_and_Baseline_Characteristics/3530486/1,2016,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000447019,"Background: The hospital readmission rate in the population with chronic kidney disease (CKD) is high and strategies to reduce this risk are urgently needed. Methods: The CKD-Medication Intervention Trial (CKD-MIT; www.clinicaltrials.gov; NCTO1459770) is a single-blind (investigators), randomized, clinical trial conducted at Providence Health Care in Spokane, Washington. Study participants are hospitalized patients with CKD stages 3-5 (not treated with kidney replacement therapy) and acute illness. The study intervention is a pharmacist-led, home-based, medication management intervention delivered within 7 days after hospital discharge. The primary outcome is a composite of hospital readmissions and visits to emergency departments and urgent care centers for 90 days following hospital discharge. Secondary outcomes are achievements of guideline-based targets for CKD risk factors and co...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-04330,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,5,individual randomization not confirmed; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,unclear_or_fail,pass,no,no,yes,yes,yes,PowerPoint Slides for: The Evolving Role of Rituximab in Adult Minimal Change Glomerulopathy,Karger Publishers,figshare.ars,10.6084/m9.figshare.4775635.v1,https://karger.figshare.com/articles/dataset/PowerPoint_Slides_for_The_Evolving_Role_of_Rituximab_in_Adult_Minimal_Change_Glomerulopathy/4775635/1,2017,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1159/000464475,"Background: Minimal-change glomerulopathy is defined histologically by the presence of normal glomeruli on light microscopy and diffuse podocyte effacement on electron microscopy. Although effective in children, corticosteroid treatment in adults is more variable and time to response can be prolonged. Data to support rituximab use in adults with corticosteroid-dependent or resistant minimal-change glomerulopathy are limited. Here, we describe the clinical course of adults with corticosteroid-dependent or -resistant minimal-change glomerulopathy who received rituximab. Methods: Demographic and clinical data were collected and analyzed from all adult patients with native kidney, biopsy-proven, minimal-change glomerulopathy who were administered rituximab between 2009 and 2014 and cared for at the UNC Kidney Center. Results: Ten patients with corticosteroid-resistant ( n = 5) or corticos...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-03344,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,5,observational/non-randomized/secondary-analysis signal; non-clinical/social-policy signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,pass,pass,no,no,yes,yes,yes,Pilot study of an online brief mindfulness-based intervention to improve the well-being of managers and reduce their stress at work,Taylor & Francis,figshare.ars,10.6084/m9.figshare.26134003,https://tandf.figshare.com/articles/dataset/Pilot_study_of_an_online_brief_mindfulness-based_intervention_to_improve_the_well-being_of_managers_and_reduce_their_stress_at_work/26134003,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1080/10803548.2024.2358676,"Objectives . The COVID-19 pandemic, remote work and new technologies have heightened workplace pressures. Effective response and essential organizational changes require business leaders to be more adaptable, with managers’ presence playing a pivotal role in successful implementation. The study assesses a brief mindfulness-based emotional regulation for managers (MBERM) intervention, to reduce workplace stress and enhance managerial well-being. Methods . An 8-week non-randomized controlled trial was conducted with a waiting list control group and an intervention group. Pre–post differences were measured by Student’s t test or Wilcoxon test, and effect size calculated using the Hedge’s g formula. The sample included 23 managers (17 men and six women) with average age 50 years. The study assessed anxiety and depressive symptoms, psychological flexibility, perceived self-efficacy, genera...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05998,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,5,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,pass,pass,no,no,yes,yes,yes,Additional file 1 of A scoping review on two-stage randomized preference trial in the field of mental health and addiction,figshare,figshare.ars,10.6084/m9.figshare.22623034.v1,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_A_scoping_review_on_two-stage_randomized_preference_trial_in_the_field_of_mental_health_and_addiction/22623034/1,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12888-023-04676-1,Additional file 1: Table S1. Number of patients dropout in each arm of the two-stage trials included in the review. Table S2. Outcome mean and standard deviation in each arm of the two-stage trials included in the review.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06331,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,5,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; outcome/endpoint wording,pass,pass,pass,pass,no,no,yes,yes,yes,Additional file 3 of Safety and long-term improvement of mesenchymal stromal cell infusion in critically COVID-19 patients: a randomized clinical trial,figshare,figshare.ars,10.6084/m9.figshare.19395894.v1,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_Safety_and_long-term_improvement_of_mesenchymal_stromal_cell_infusion_in_critically_COVID-19_patients_a_randomized_clinical_trial/19395894/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s13287-022-02796-1,Additional file 3: Table S3. Longitudinal follow-up.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06858,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,open license/reuse not clean; aggregate/table/omics supplementary signal; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal; raw or participant-level data wording; participant/patient/subject wording; treatment/group wording,fail_or_unclear,pass,pass,pass,yes,no,yes,yes,no,Replication Data for: Albumin-dependent and independent mechanisms in the syndrome of kwashiorkor,Clinical Research,clinical_research,10.7910/dvn/nqcn2e,https://doi.org/10.7910/DVN/NQCN2E,2021,,,"Dataverse publication:Bandsma R., Voskuijl W., Chimwezi E., Fegan G., Briend A., Thitiri J., Ngari M., Mwalekwa L., Bandika V., Ali R., Hamid F., Owor B., Mturi N., Potani I., Allubha B., Muller Kobold A., Bartels R, Versloot C., Feenstra M, van den Brink D., van Rheenen P, Kerac M, Bourdon C, Berkley J.A. 2019. A reduced-carbohydrate and lactose-free formulation for stabilization among hospitalized children with severe acute malnutrition: A double-blind, randomized controlled trial. PLoS Med...","This is a replication dataset for the manuscript titled: ""Albumin-dependent and independent mechanisms in the syndrome of kwashiorkor."" Our aim was to determine albumin-independent differences in pathophysiology between Severe wasting and kwashiorkor to inform targeted prevention and treatment strategies . We used the F75 reformulation clinical trail to discover mechanisms that distinguish severe wasting from kwashiorkor beyond albumin. This sub-cohort comprised children with kwashiorkor and marasmus who had been matched on exact serum albumin levels. Plasma samples from the discovery sub-cohort were subjected to untargeted liquid chromatography tandem mass tag (TMT)-based proteomics and targeted metabolomics (Biocrates™ p 180). Other targeted assays included ELISA and Luminex. The findings from the discovery cohort were validated using a subset of the daily cotrimoxazole trial data a...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05848,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,protocol/material/instrument-only signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,MOESM2 of Rationale and design of a randomized trial to test the safety and non-inferiority of canagliflozin in patients with diabetes with chronic heart failure: the CANDLE trial,Figshare,figshare.ars,10.6084/m9.figshare.c.3632033_d1.v1,https://springernature.figshare.com/articles/dataset/MOESM2_of_Rationale_and_design_of_a_randomized_trial_to_test_the_safety_and_non-inferiority_of_canagliflozin_in_patients_with_diabetes_with_chronic_heart_failure_the_CANDLE_trial/4426850/1,2016,,CC BY + CC0 https://creativecommons.org/licenses/by/4.0,IsSupplementTo:DOI:10.1186/s12933-016-0381-x,Additional file 2. Â Guidepost for appropriate glycemic control in Japan.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-05852,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,protocol/material/instrument-only signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,MOESM4 of Rationale and design of a randomized trial to test the safety and non-inferiority of canagliflozin in patients with diabetes with chronic heart failure: the CANDLE trial,Figshare,figshare.ars,10.6084/m9.figshare.c.3632033_d3.v1,https://springernature.figshare.com/articles/dataset/MOESM4_of_Rationale_and_design_of_a_randomized_trial_to_test_the_safety_and_non-inferiority_of_canagliflozin_in_patients_with_diabetes_with_chronic_heart_failure_the_CANDLE_trial/4426886/1,2016,,CC BY + CC0 https://creativecommons.org/licenses/by/4.0,IsSupplementTo:DOI:10.1186/s12933-016-0381-x,Additional file 4. Â Trial organization.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-03019,Defer - low clinical or data confidence,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,human clinical/health trial not confirmed; non-clinical/social-policy signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; tabular/file signal,pass,pass,pass,unclear_or_fail,no,yes,no,no,no,Does politicizing ‘gender’ influence the possibility of conducting academic research? – Evidence from a randomized controlled trial,Mendeley,bl.mendeley,10.17632/83fvdfxnj2,https://data.mendeley.com/datasets/83fvdfxnj2,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.1016/j.econlet.2020.109022,"Data and Stata codes used in our paper ""Does politicizing ‘gender’ influence the possibility of conducting academic research? – Evidence from a randomized controlled trial"".",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-02019,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,open license/reuse not clean; positive signals: publication link/DOI signal; randomized-trial signal; human clinical/health signal,fail_or_unclear,pass,pass,pass,no,no,no,no,no,Data related to Feasibility and efficacy of peak-velocity interval training vs. moderate-intensity walking training in people with multiple sclerosis with severe fatigue and walking impairment: a pilot randomized controlled trial,University of Illinois Chicago,figshare.uic,10.25417/uic.28661129,https://indigo.uic.edu/articles/dataset/Data_related_to_Feasibility_and_efficacy_of_peak-velocity_interval_training_vs_moderate-intensity_walking_training_in_people_with_multiple_sclerosis_with_severe_fatigue_and_walking_impairment_a_pilot_randomized_controlled_trial/28661129,2026,,In Copyright http://rightsstatements.org/vocab/InC/1.0/,IsSupplementTo:DOI:10.1016/j.msard.2025.106930,"Data for article: Cleland, B. T., Jeng, B., Brown, N., Motl, R. W., & Madhavan, S. (2025). Feasibility and efficacy of peak-velocity interval training vs. moderate-intensity walking training in people with multiple sclerosis with severe fatigue and walking impairment: a pilot randomized controlled trial. Multiple Sclerosis and Related Disorders , 106930. https://doi.org/10.1016/j.msard.2025.106930 Introduction : High-intensity interval training (HIIT) may yield greater improvements in walking and fatigue for people with multiple sclerosis (MS) than moderate-intensity, continuous training (MICT). This pilot project established the feasibility of peak velocity interval walking training (PVIT, a novel form of HIIT) in people with MS who had elevated fatigue and walking dysfunction and determined initial efficacy on fitness, walking, fatigue, and cognition. Methods : Twelve people with MS...",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-04030,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Additional file 1 of Characterization of circulating molecules and activities in plasma of patients after allogeneic and autologous intraoral bone grafting procedures: a prospective randomized controlled clinical trial in humans,figshare,figshare.ars,10.6084/m9.figshare.19094142.v1,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Characterization_of_circulating_molecules_and_activities_in_plasma_of_patients_after_allogeneic_and_autologous_intraoral_bone_grafting_procedures_a_prospective_randomized_controlled_clinical_trial_in_humans/19094142/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12903-021-02036-7,"Additional file 1: Table S1. This table shows the measured concentrations of miRNA 21, miRNA 27a, and miRNA 218 in relation to the different timepoints for the study popularion as well as for the control group.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06332,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Additional file 1 of Safety and long-term improvement of mesenchymal stromal cell infusion in critically COVID-19 patients: a randomized clinical trial,figshare,figshare.ars,10.6084/m9.figshare.19395888,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Safety_and_long-term_improvement_of_mesenchymal_stromal_cell_infusion_in_critically_COVID-19_patients_a_randomized_clinical_trial/19395888,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s13287-022-02796-1,Additional file 1: Table S1. UC-MSC Flow cytometry analysis.,Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-04029,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Additional file 2 of Characterization of circulating molecules and activities in plasma of patients after allogeneic and autologous intraoral bone grafting procedures: a prospective randomized controlled clinical trial in humans,figshare,figshare.ars,10.6084/m9.figshare.19094145,https://springernature.figshare.com/articles/dataset/Additional_file_2_of_Characterization_of_circulating_molecules_and_activities_in_plasma_of_patients_after_allogeneic_and_autologous_intraoral_bone_grafting_procedures_a_prospective_randomized_controlled_clinical_trial_in_humans/19094145,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s12903-021-02036-7,"Additional file 2: Table S2. This table shows the statistical analysis by unifactorial ANOVA analysis for Alu 115, Alu 247, Caspase, and Exosome measurements in relation to the different timepoints for the study popularion as well as for the control group.",Do not clean unless new source information resolves the disqualifying metadata signal.
RCTC-06333,Defer - missing access/file certainty,not_qualified_before_cleaning,not_qualified_before_cleaning_queue.csv,4,aggregate/table/omics supplementary signal; non-data asset/erratum/slides/audio signal; positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording,pass,pass,pass,pass,no,no,yes,yes,no,Additional file 2 of Safety and long-term improvement of mesenchymal stromal cell infusion in critically COVID-19 patients: a randomized clinical trial,figshare,figshare.ars,10.6084/m9.figshare.19395891,https://springernature.figshare.com/articles/dataset/Additional_file_2_of_Safety_and_long-term_improvement_of_mesenchymal_stromal_cell_infusion_in_critically_COVID-19_patients_a_randomized_clinical_trial/19395891,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1186/s13287-022-02796-1,Additional file 2: Table S2. Group comparison analysis.,Do not clean unless new source information resolves the disqualifying metadata signal.
