candidate_id,deferred_source_status,qualification_decision,review_queue,qualification_score,qualification_reasons,open_reuse_status,publication_status,randomization_status,human_clinical_status,raw_participant_data_signal,tabular_file_signal,participant_signal,treatment_signal,outcome_signal,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short,next_action
RCTC-06278,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Left lateral intercostal region versus subxiphoid position for pleural drain during elective coronary artery bypass graft surgery: randomized clinical trial,SciELO journals,figshare.ars,10.6084/m9.figshare.20007356.v1,https://scielo.figshare.com/articles/dataset/Left_lateral_intercostal_region_versus_subxiphoid_position_for_pleural_drain_during_elective_coronary_artery_bypass_graft_surgery_randomized_clinical_trial/20007356/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1516-3180.2018.040940119,"ABSTRACT BACKGROUND: The pleural drain insertion site after coronary artery bypass graft (CABG) surgery may alter lung function, especially respiratory muscle strength. The main objective of this study was to compare the effectiveness and safety of use of the left lateral intercostal region versus the subxiphoid position for pleural drainage during elective CABG surgery using extracorporeal circulation (ECC). DESIGN AND SETTING: Randomized trial conducted in a tertiary-level hospital in Porto Alegre, Brazil. METHODS: 48 patients were assigned to group 1 (pleural drain in the left lateral intercostal region) or group 2 (pleural drain in the subxiphoid position). Respiratory muscle strength was measured in terms of maximal inspiratory pressure (MIP) and maximal expiratory pressure (MEP), in cmH2O, by means of manovacuometry preoperatively, 24 and 72 hours after drain removal and before ...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04141,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Low glycemic index diet reduces body fat and attenuates inflammatory and metabolic responses in patients with type 2 diabetes,SciELO journals,figshare.ars,10.6084/m9.figshare.7511246.v1,https://scielo.figshare.com/articles/dataset/Low_glycemic_index_diet_reduces_body_fat_and_attenuates_inflammatory_and_metabolic_responses_in_patients_with_type_2_diabetes/7511246/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/2359-3997000000206,"ABSTRACT Objective The aim of this study was to verify the effects of glycemic index (GI) on body composition, and on inflammatory and metabolic markers concentrations in patients with type 2 diabetes. Subjects and methods In this randomized controlled parallel trial, twenty subjects (aged 42.4 ± 5.1 years, BMI 29.2 ± 4.8 kg.m-2) were allocated to low GI (LGI) (n = 10) or high GI (HGI) (n = 10) groups. Body composition, inflammatory and metabolic markers were assessed at baseline and after 30 days of intervention. Food intake was monitored during the study using three-day food records completed on two non-consecutive weekdays and on a weekend day. Results Body fat reduced after the LGI intervention compared with baseline (P = 0.043) and with the HGI group (P = 0.036). Serum fructosamine concentration (P = 0.031) and TNF-α mRNA expression (P = 0.05) increased in the HGI group. Serum no...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04140,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Neuromuscular Electrical Stimulation on Hemodynamic and Respiratory Response in Patients Submitted to Cardiac Surgery: Pilot Randomized Clinical Trial,SciELO journals,figshare.ars,10.6084/m9.figshare.9957302.v1,https://scielo.figshare.com/articles/dataset/Neuromuscular_Electrical_Stimulation_on_Hemodynamic_and_Respiratory_Response_in_Patients_Submitted_to_Cardiac_Surgery_Pilot_Randomized_Clinical_Trial/9957302/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.5935/2359-4802.20190028,"Abstract Background: Neuromuscular electrical stimulation seems to be a promising option to intensify the rehabilitation and improve the exercise capacity of patients in the immediate postoperative period of cardiac surgery. Objective: This study aimed to evaluate the hemodynamic (heart rate, systolic blood pressure, diastolic blood pressure, and mean blood pressure) and respiratory (respiratory rate and oxygen saturation) responses to neuromuscular electrical stimulation in the immediate postoperative period in patients submitted to cardiac surgery and to verify its feasibility and safety. Methods: This is a pilot randomized controlled trial, wherein critical patients in the immediate postoperative period of cardiac surgery were randomly assigned to a control group, using sham neuromuscular electrical stimulation, or an experimental group, submitted to neuromuscular electrical stimul...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04416,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Neuromuscular Electrical Stimulation on Hemodynamic and Respiratory Response in Patients Submitted to Cardiac Surgery: Pilot Randomized Clinical Trial,SciELO journals,figshare.ars,10.6084/m9.figshare.7941353.v1,https://scielo.figshare.com/articles/Neuromuscular_Electrical_Stimulation_on_Hemodynamic_and_Respiratory_Response_in_Patients_Submitted_to_Cardiac_Surgery_Pilot_Randomized_Clinical_Trial/7941353/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.5935/2359-4802.20190028,"Abstract Background: Neuromuscular electrical stimulation seems to be a promising option to intensify the rehabilitation and improve the exercise capacity of patients in the immediate postoperative period of cardiac surgery. Objective: This study aimed to evaluate the hemodynamic (heart rate, systolic blood pressure, diastolic blood pressure, and mean blood pressure) and respiratory (respiratory rate and oxygen saturation) responses to neuromuscular electrical stimulation in the immediate postoperative period in patients submitted to cardiac surgery and to verify its feasibility and safety. Methods: This is a pilot randomized controlled trial, wherein critical patients in the immediate postoperative period of cardiac surgery were randomly assigned to a control group, using sham neuromuscular electrical stimulation, or an experimental group, submitted to neuromuscular electrical stimul...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06442,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Nursing Guidelines on Cardiac Surgery and Parents’ Anxiety: Randomized Clinical Trial,SciELO journals,figshare.ars,10.6084/m9.figshare.14281689.v1,https://scielo.figshare.com/articles/dataset/Nursing_Guidelines_on_Cardiac_Surgery_and_Parents_Anxiety_Randomized_Clinical_Trial/14281689/1,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.21470/1678-9741-2019-0345,"Abstract Objective: The preparation of parents of children who should undergo cardiac surgery requires special treatment such as the explanations about the event. This study aims to compare the effects of standardized nursing guidelines with routine institutional orientation on the anxiety of parents of children undergoing cardiac surgery. Methods: Randomized clinical trial. The sample consisted of parents of children who underwent cardiac surgery from December 2010 to April 2011. Twenty-two parents were randomized to the intervention group (IG) and received the standard nursing guidelines and 22 participated in the control group (CG) and received the routine guidelines from the institution. Anxiety was assessed by the State-Trait Anxiety Inventory (STAI) applied in the preoperative period, between 12 and 20 hours before surgery and before receiving standard or institutional guideline...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06669,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,ORAL HEALTH PROMOTION IN PATIENTS WITH MORBID OBESITY AFTER GASTROPLASTY: A RANDOMIZED CLINICAL TRIAL,SciELO journals,figshare.ars,10.6084/m9.figshare.9739298.v1,https://scielo.figshare.com/articles/ORAL_HEALTH_PROMOTION_IN_PATIENTS_WITH_MORBID_OBESITY_AFTER_GASTROPLASTY_A_RANDOMIZED_CLINICAL_TRIAL/9739298/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/0102-672020190001e1437,"ABSTRACT Background: The bariatric surgery may have negative repercussions on oral conditions. Aim: To evaluate the impact of oral health educational/preventive program developed with patients submitted to gastroplasties. Method: The sample consisted of 109 patients randomly allocated to two groups: intervention group (IG), where they participated in the oral health promotion program that include multiple educational-preventive approaches; control group (CG), where they received usual care from the bariatric clinic staff, without participation in the program. The oral conditions investigated in the pre-operative and postoperative periods of one month (1M) and six months (6M) were: dental caries, periodontal disease, tooth wear, dental plaque and salivary flow. Results: After bariatric surgery, patients in IG presented: fewer changes in enamel (6M: p=0.004), dentin (6M: p=0.005) and gi...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04180,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Objective criteria for assessment of the quality of dental restorations improve student’s critics towards the treatment assignment: a randomized controlled trial,SciELO journals,figshare.ars,10.6084/m9.figshare.7515935.v1,https://scielo.figshare.com/articles/dataset/Objective_criteria_for_assessment_of_the_quality_of_dental_restorations_improve_student_s_critics_towards_the_treatment_assignment_a_randomized_controlled_trial/7515935/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1807-2577.05018,"Abstract Introduction Objective parameters may help the decision of how to manage existing dental restorations in patients. Objective This study tested the following hypotheses: i) teaching objective criteria to dental students enhances their criticism toward the indication for replacement of dental restorations; and ii) a complementary practical approach enhances the proportion of correctly indicated treatments compared with a strictly theoretical approach. Method This block-randomized controlled trial involved dental students from a Brazilian university who were randomized to either a didactic/theoretical class group (A, control) or a didactic/theoretical class followed by practical training (group B); both conditions were applied in a moodle-based environment. The proportion of correctly indicated interventions before and after teaching the criteria was compared with using Mann–Whi...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06621,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,One-year prospective clinical study comparing patient satisfaction and masticatory performance of mandibular overdentures supported by one versus two implants,SciELO journals,figshare.ars,10.6084/m9.figshare.7186142.v1,https://scielo.figshare.com/articles/One-year_prospective_clinical_study_comparing_patient_satisfaction_and_masticatory_performance_of_mandibular_overdentures_supported_by_one_versus_two_implants/7186142/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1678-7757-2016-0628,"Abstract There is a lack of clinical evidence on mandibular overdentures (MOD) supported by a single implant. Objective: To compare patient satisfaction and masticatory performance in MOD supported by one versus two implants in a two-group parallel randomized clinical trial. Material and Methods: Twenty-one patients wearing new maxillary and mandibular complete dentures (CDs) were randomly divided to receive one (GI, n = 11) or two (GII, n = 10) implants in the mandibular arch. Four months after implant placement, o-ring abutments were installed in the implants, and matrix attachments were placed in the lower complete dentures. Patient satisfaction with their dentures and masticatory performance were compared at baseline, 3, 6, and 12 months after the procedure. Data on patient satisfaction were analyzed using the Friedman test and the Mann-Whitney U test. Data on masticatory performa...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06653,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Pain and Quality of Life in Human T-cell Lymphotropic Virus Type 1-Associated Myelopathy or Tropical Spastic Paraparesis After Home-Based Exercise Protocol: A Randomized Clinical Trial,SciELO journals,figshare.ars,10.6084/m9.figshare.8092853.v1,https://scielo.figshare.com/articles/Pain_and_Quality_of_Life_in_Human_T-cell_Lymphotropic_Virus_Type_1-Associated_Myelopathy_or_Tropical_Spastic_Paraparesis_After_Home-Based_Exercise_Protocol_A_Randomized_Clinical_Trial/8092853/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/0037-8682-0270-2018,"Abstract INTRODUCTION: Human T-cell lymphotropic virus type 1-associated myelopathy or tropical spastic paraparesis (HAM/TSP) causes, among other abnormalities, chronic pain that may impair quality of life (QOL). Home protocols can help those who have difficulty attending rehabilitation centers. This study aimed to evaluate the impact of a home-based exercise protocol on pain and QOL in people with HAM/TSP. METHODS: A randomized clinical trial of people with HAM/TSP (World Health Organization criteria) classified as probable or definite. The supervised group (SG) underwent training for 12 weeks and continued the protocol at home for another 12 weeks; the unsupervised group (UG) performed the same protocol at home without physical therapist supervision for 24 weeks; and the control group (CG) maintained the usual care. QOL was assessed by the Short Form-36 health survey and the pain co...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06294,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,"Perioperative synbiotics administration decreases postoperative infections in patients with colorectal cancer: a randomized, double-blind clinical trial",SciELO journals,figshare.ars,10.6084/m9.figshare.19961865.v1,https://scielo.figshare.com/articles/dataset/Perioperative_synbiotics_administration_decreases_postoperative_infections_in_patients_with_colorectal_cancer_a_randomized_double-blind_clinical_trial/19961865/1,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/0100-69912017006004,"ABSTRACT Objective: to evaluate the effect of perioperative administration of symbiotics on the incidence of surgical wound infection in patients undergoing surgery for colorectal cancer. Methods: We conducted a randomized clinical trial with colorectal cancer patients undergoing elective surgery, randomly assigned to receive symbiotics or placebo for five days prior to the surgical procedure and for 14 days after surgery. We studied 91 patients, 49 in the symbiotics group (Lactobacillus acidophilus 108 to 109 CFU, Lactobacillus rhamnosus 108 to 109 CFU, Lactobacillus casei 108 to 109 CFU, Bifi dobacterium 108 to 109 CFU and fructo-oligosaccharide (FOS) 6g) and 42 in the placebo group. Results: surgical site infection occurred in one (2%) patient in the symbiotics group and in nine (21.4%) patients in the control group (p=0.002). There were three cases of intraabdominal abscess and fo...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06445,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Postoperative pain after root canal filling with different endodontic sealers: a randomized clinical trial,SciELO journals,figshare.ars,10.6084/m9.figshare.14287637.v1,https://scielo.figshare.com/articles/dataset/Postoperative_pain_after_root_canal_filling_with_different_endodontic_sealers_a_randomized_clinical_trial/14287637/1,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1807-3107bor-2020.vol34.0069,"Abstract The aim of this randomized clinical trial was to compare the occurrence and intensity of postoperative pain and analgesic intake after root canal treatment, using different root canal sealers. Sixty single-rooted teeth diagnosed with asymptomatic necrosis and apical periodontitis were randomly assigned to 3 experimental groups (n=20), according to the root canal sealer: AH Plus, Endofill or MTA Fillapex. Endodontic treatment was performed in two sessions, and calcium hydroxide was used as the intracanal dressing. Patients were instructed to record pain intensity as none, slight, moderate and severe. Scores from 1 to 4 were attributed to each level of pain after 24 h, 48 h and 7 days. The need for analgesic intake was also recorded. Differences in the incidence of postoperative pain and the need for an analgesic were analyzed using the chi-square test. Differences in pain inte...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06288,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Prevention of contrast induced nephropathy with sodium bicarbonate (the PROMEC study),SciELO journals,figshare.ars,10.6084/m9.figshare.19963229,https://scielo.figshare.com/articles/dataset/Prevention_of_contrast_induced_nephropathy_with_sodium_bicarbonate_the_PROMEC_study_/19963229,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.5935/0101-2800.20140051,"Introduction: Contrast-induced nephropathy is a common complication of radiographic procedures. Different measures have been used to avoid this damage, but the evidence is controversial. New investigations are required to clarify it. We investigated the efficacy and safety of sodium bicarbonate solution compared with sodium chloride solution to prevent contrast induced nephropathy in patients with or at risk of renal dysfunction. Methods: A prospective, single-center, randomized clinical trial conducted from May 1, 2007 to February 8, 2008. Inpatients in a tertiary center, scheduled to undergo a procedure with the nonionic radiographic contrast agent iohexol. There were 220 patients with serum creatinine levels of at least 1.2 mg/dL (106.1 µmol/L) and/or type 2 diabetics, who were randomized to receive an infusion of sodium chloride (n = 113) or sodium bicarbonate (n = 107) before and...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06608,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,"Selenium, Vitamin C and N-Acetylcysteine do not Reduce the Risk of Acute Kidney Injury after Off-Pump CABG: a Randomized Clinical Trial",SciELO journals,figshare.ars,10.6084/m9.figshare.6503927.v1,https://scielo.figshare.com/articles/Selenium_Vitamin_C_and_N-Acetylcysteine_do_not_Reduce_the_Risk_of_Acute_Kidney_Injury_after_Off-Pump_CABG_a_Randomized_Clinical_Trial/6503927/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.21470/1678-9741-2017-0071,"Abstract Objective: The aim of this study was to investigate the impact of perioperative administration of N-acetylcysteine, selenium and vitamin C on the incidence and outcomes of acute kidney injury after off-pump coronary bypass graft surgery. Methods: 291 patients requiring elective off-pump coronary bypass graft surgery were randomized to receive either N-acetylcysteine, vitamin C and selenium 600 mg, 1500 mg, 0.5 mg, and nothing orally twice a day, respectively, from the day before to 2 days after surgery. They were assessed for the development of acute kidney injury using Acute Kidney Injury Network criteria, time of onset, its severity and duration, duration of mechanical ventilation, intensive care unit and hospital length of stay, and in-hospital mortality. Results: 272 patients completed the study. The total incidence of acute kidney injury was 22.1% (n=60) with 14 (20.9%),...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04430,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Six-month performance of restorations produced with the ethanol-wet-bonding technique: a randomized trial,SciELO journals,figshare.ars,10.6084/m9.figshare.9696539.v1,https://scielo.figshare.com/articles/Six-month_performance_of_restorations_produced_with_the_ethanol-wet-bonding_technique_a_randomized_trial/9696539/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1807-3107bor-2019.vol33.0052,"Abstract This double-blind randomized controlled clinical trial evaluated the effectiveness of dentin pretreatment with 100% ethanol (EWBT – ethanol wet bonding technique) and different adhesive protocols in noncarious cervical lesions (NCCL) after 6 months. Patients presenting at least one NCCL were included. NCCLs (n=148) were randomly assigned to 4 groups: NE (Non-EWBT + three-step etch-and-rinse (Scotchbond Multi Purpose, 3M ESPE [MP]), E (EWBT + MP); EB (EWBT + [Bond – third step of MP]), and EU (EWBT + universal adhesive (Single Bond Universal, 3M ESPE). Conventional acid-etching (Condac 37%, FGM) and nanohybrid resin composite (Z350, 3M ESPE) were used. Trained and calibrated examiners (Kappa = 0.61) evaluated the restorations at baseline (7 days) and 6-month recall using the USPHS modified criteria. Data were subjected to Chi square (α = 0.05). Differences in the success rate ...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06092,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Survival rate and stability of surface-treated and non-surface-treated orthodontic mini-implants: a randomized clinical trial,SciELO journals,figshare.ars,10.6084/m9.figshare.23300589,https://scielo.figshare.com/articles/dataset/Survival_rate_and_stability_of_surface-treated_and_non-surface-treated_orthodontic_mini-implants_a_randomized_clinical_trial/23300589,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/2177-6709.28.2.e2321345.oar,"ABSTRACT Objectives: This clinical trial was conducted to evaluate the stability and failure rate of surface-treated orthodontic mini-implants and determine whether they differ from those of non-surface-treated orthodontic mini-implants. Trial Design: Randomized clinical trial with a split-mouth study design. Setting: Department of Orthodontics, SRM Dental College, Chennai. Participants: Patients who required orthodontic mini-implants for anterior retraction in both arches. Methods: Self-drilling, tapered, titanium orthodontic mini-implants with and without surface treatment were placed in each patient following a split-mouth design. The maximum insertion and removal torques were measured for each implant using a digital torque driver. The failure rates were calculated for each type of mini-implant. Results: The mean maximum insertion torque was 17.9 ± 5.6 Ncm for surface-treated mini...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04374,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,TENS effects on dysesthesia and quality of life after breast cancer surgery with axilectomy: randomized controlled trial,SciELO journals,figshare.ars,10.6084/m9.figshare.5979757.v1,https://scielo.figshare.com/articles/TENS_effects_on_dysesthesia_and_quality_of_life_after_breast_cancer_surgery_with_axilectomy_randomized_controlled_trial/5979757/1,2018,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1980-5918.030.s01.ao28,"Abstract Introduction: After breast cancer surgery, many women may present quality of life (QOL) impairment due to the presence of discomfort as dysesthesia in the anterolateral region of the chest, armpit and/or medial part of the arm caused by intercostobrachial nerve injury (ICBN). Objective: To investigate the effects of Transcutaneous Electrical Nerve Stimulation (TENS) on dysesthesia intensity at the intercostobrachial nerve (ICBN) dermatome and QOL in women after breast cancer surgery. Methods: A randomized, double-blinded, placebo controlled clinical trial was conducted. Women undergoing axillary lymphadenectomy (AL), with dysesthesia on ICBN dermatome were included. Patients were divided into active and placebo TENS groups. TENS was applied with a frequency of 100 Hz, pulse duration of 100 µs and amplitude at the highest sensory intensity tolerable for 20 minutes during 20 se...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-06685,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,The Effect of High-Dose Vitamin C on Biochemical Markers of Myocardial Injury in Coronary Artery Bypass Surgery,SciELO journals,figshare.ars,10.6084/m9.figshare.10296092.v1,https://scielo.figshare.com/articles/The_Effect_of_High-Dose_Vitamin_C_on_Biochemical_Markers_of_Myocardial_Injury_in_Coronary_Artery_Bypass_Surgery/10296092/1,2019,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.21470/1678-9741-2018-0312,"Abstract Objective: To evaluate the effect of high-dose vitamin C on cardiac reperfusion injury and plasma levels of creatine kinase-muscle/brain (CK-MB), troponin I, and lactate dehydrogenase (LDH) in patients undergoing coronary artery bypass grafting (CABG). Methods: This is a double-blind randomized clinical trial study. Fifty patients (50-80 years old) who had CABG surgery were selected. The intervention group received 5 g of intravenous vitamin C before anesthesia induction and 5 g of vitamin C in cardioplegic solution. The control group received the same amount of placebo (normal saline). Arterial blood samples were taken to determine the serum levels of CK-MB, troponin I, and LDH enzymes. Left ventricular ejection fraction was measured and hemodynamic parameters were recorded at intervals. Results: High doses of vitamin C in the treatment group led to improvement of ventricula...",Keep deferred until a source-specific official download route or file manifest is identified.
RCTC-04158,Defer - missing access/file certainty,access_or_file_uncertain_defer,access_or_file_uncertain_queue.csv,14,positive signals: open reuse signal; publication link/DOI signal; randomized-trial signal; human clinical/health signal; participant/patient/subject wording; treatment/group wording; publisher supplement requires file-level confirmation,pass,pass,pass,pass,no,no,yes,yes,no,Theory-based training to promote breast cancer screening among women with breast cancer worries: randomized controlled trial,SciELO journals,figshare.ars,10.6084/m9.figshare.14306315,https://scielo.figshare.com/articles/dataset/Theory-based_training_to_promote_breast_cancer_screening_among_women_with_breast_cancer_worries_randomized_controlled_trial/14306315,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1590/1516-3180.2019.033430092019,"ABSTRACT BACKGROUND: Breast cancer worries are important determinants in relation to behavior favoring breast cancer screening. OBJECTIVE: To determine the effect of theory-based training to promote breast cancer screening among women with high and low levels of breast cancer worries. DESIGN AND SETTING: Randomized controlled trial, conducted in two family health centers. METHODS: In total, 285 women were recruited. Women with low levels of breast cancer worries were included in the first intervention group (112 women) and the first control group (112 women), while women with high levels of breast cancer worries were included in the second intervention group (37 women) and the second control group (43 women). Theory-based training to promote breast cancer screening was given to intervention groups. The women’s willingness to undergo breast cancer screening and breast cancer worry scor...",Keep deferred until a source-specific official download route or file manifest is identified.
